area_position,region,province,istat,district,year,mounth,interruption_duration,interruption_duration_range,interruption_number,interruption_number_range,dur_number,client_number,altitude,altitude_range,coastal_region,mountain_region,urbanization,opex,opex_generated,capex,capex_generated,sales,ebitda,population_number,coordX,coordY,start_x,start_y
Sud,Sicilia,Palermo,82051,MONTEMAGGIOREBELSIT,2017,12,227325.9258,0,16851.53653,0,0-0,1846,517,1,0,P,3,#N/A,2863.650153,#N/A,23527.94188,#N/A,#N/A,3566,919098,4197870,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5077,MONTEMAGNO,2017,12,8604.898932,0,931.2546648,0,0-0,657,260,3,0,NM,3,#N/A,186.6265159,#N/A,1063.36396,#N/A,#N/A,1162,447216,4980445,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4138,MONTEMALEDICUNEO,2017,12,62172.3401,0,831.3129666,0,0-0,223,931,1,0,T,3,#N/A,17775.14281,#N/A,30845.75099,#N/A,#N/A,218,369817,4921580,0,0
Centro,Campania,Avellino,64058,MONTEMARANO,2017,12,22724.46061,0,1133.959595,0,0-0,1552,820,3,0,T,3,#N/A,8754.816799,#N/A,58881.85784,#N/A,#N/A,3005,1005994,4546533,0,0
Nord,Emilia Romagna e Marche,Ancona-Macerata,42027,MONTEMARCIANO,2017,12,91930.7891,0,17052.90495,0,0-0,5239,92,4,1,NM,2,#N/A,6538.691307,#N/A,12660.93938,#N/A,#N/A,10110,847343,4841284,0,0
Nord,Lombardia,Como-Lecco,97052,MONTEMARENZO,2017,12,2173.907449,0,757.35908,0,0-0,827,440,3,0,T,2,#N/A,960.4671515,#N/A,3255.67268,#N/A,#N/A,1971,535418,5068807,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6108,MONTEMARZINO,2017,12,68721.28675,0,2160.106898,0,0-0,297,448,3,0,T,3,#N/A,57.91153618,#N/A,4597.179908,#N/A,#N/A,341,499497,4966355,0,0
Sud,Puglia e Basilicata,Taranto,73017,MONTEMESOLA,2017,12,78292.09343,0,13093.69898,0,0-0,1758,178,5,0,NM,3,#N/A,2095.797057,#N/A,5290.333924,#N/A,#N/A,4088,1206248,4524201,0,0
Nord,Lombardia,Como-Lecco,13155,MONTEMEZZO,2017,12,683.1307356,0,2585.861502,0,0-0,297,522,1,0,T,3,#N/A,1649.033409,#N/A,3423.018398,#N/A,#N/A,261,528213,5116121,0,0
Centro,Toscana e Umbria,Arezzo,51023,MONTEMIGNAIO,2017,12,108619.2756,0,10912.50483,0,0-0,856,740,1,0,T,3,#N/A,33408.89222,#N/A,94719.95403,#N/A,#N/A,576,709829,4847494,0,0
Centro,Campania,Avellino,64059,MONTEMILETTO,2017,12,233184.3869,0,50179.79111,1,0-1,2198,600,3,0,NM,2,#N/A,15876.34963,#N/A,40790.50003,#N/A,#N/A,5361,996841,4556251,0,0
Sud,Puglia e Basilicata,Basilicata,76051,MONTEMILONE,2017,12,26220.70227,0,1861.172814,0,0-0,1076,320,3,0,NM,3,#N/A,381.5075253,#N/A,1453.141495,#N/A,#N/A,1725,1085875,4565274,0,0
Centro,Lazio. Abruzzo e Molise,Molise,70045,MONTEMITRO,2017,12,600.6251952,0,16.03819228,0,0-0,282,508,3,0,T,3,#N/A,273.1811501,#N/A,470.0375488,#N/A,#N/A,454,969610,4653516,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,44044,MONTEMONACO,2017,12,83938.41181,0,9083.853906,0,0-0,632,988,1,0,T,3,#N/A,1416.115433,#N/A,15391.59956,#N/A,#N/A,635,850900,4756903,0,0
Sud,Puglia e Basilicata,Basilicata,76052,MONTEMURRO,2017,12,23008.08287,0,2681.051143,0,0-0,805,723,1,0,T,3,#N/A,61.85648822,#N/A,188.4957535,#N/A,#N/A,1312,1094755,4486414,0,0
Nord,Triveneto,Udine-Monfalcone,30061,MONTENARS,2017,12,38710.27491,0,1974.479672,0,0-0,337,486,3,0,T,3,#N/A,1001.669004,#N/A,2706.213345,#N/A,#N/A,558,823214,5131829,0,0
Centro,Lazio. Abruzzo e Molise,Molise,70046,MONTENERODIBISACCI,2017,12,170875.7991,0,21632.99686,0,0-0,3735,273,4,1,P,3,#N/A,1.662141862,#N/A,51.41293737,#N/A,#N/A,6649,979418,4664503,0,0
Centro,Lazio. Abruzzo e Molise,Pescara-Chieti,69054,MONTENERODOMO,2017,12,11960.42701,0,1717.42309,0,0-0,434,1165,1,0,T,3,#N/A,16975.32721,#N/A,37181.28122,#N/A,#N/A,736,933917,4660108,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,57042,MONTENEROSABINO,2017,12,5734.399981,0,1785.882411,0,0-0,224,450,1,0,T,3,#N/A,5105.594608,#N/A,15112.62754,#N/A,#N/A,295,814430,4688968,0,0
Centro,Lazio. Abruzzo e Molise,Molise,94029,MONTENEROVALCOCCHI,2017,12,0,0,0,0,0-0,512,950,1,0,T,3,#N/A,16.70698507,#N/A,143.3826904,#N/A,#N/A,558,922792,4630205,0,0
Centro,Lazio. Abruzzo e Molise,Pescara-Chieti,69055,MONTEODORISIO,2017,12,94372.75125,0,4170.821004,0,0-0,1040,315,4,0,P,3,#N/A,9933.150357,#N/A,25787.53781,#N/A,#N/A,2564,967422,4675917,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79081,MONTEPAONE,2017,12,224960.931,0,29300.88629,1,0-1,3768,367,4,1,NM,2,#N/A,8779.33818,#N/A,18461.24312,#N/A,#N/A,4681,1152299,4312975,0,0
Sud,Puglia e Basilicata,Taranto,73018,MONTEPARANO,2017,12,57539.27554,0,4749.38394,0,0-0,1004,128,5,0,NM,2,#N/A,4541.557033,#N/A,7911.653637,#N/A,#N/A,2395,1213965,4511927,0,0
Nord,Emilia Romagna e Marche,Pesaro,41038,MONTEPORZIO,2017,12,66371.32963,0,6008.530536,0,0-0,1321,105,4,0,NM,3,#N/A,5238.772694,#N/A,10692.59781,#N/A,#N/A,2802,826282,4846926,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,58064,MONTEPORZIOCATONE,2017,12,137483.0946,0,10638.37054,0,0-0,3814,451,4,0,T,2,#N/A,484.6620646,#N/A,1976.289658,#N/A,#N/A,8617,808142,4636107,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,44045,MONTEPRANDONE,2017,12,124691.9604,0,12912.37831,0,0-0,5247,273,4,0,NM,2,#N/A,3111.029877,#N/A,17156.3359,#N/A,#N/A,12211,895162,4762298,0,0
Centro,Toscana e Umbria,Siena-Grosseto,52015,MONTEPULCIANO,2017,12,281435.0524,0,13216.06445,0,0-0,7635,605,3,0,P,3,#N/A,2941.151279,#N/A,5844.057875,#N/A,#N/A,14237,731187,4777435,0,0
Centro,Toscana e Umbria,Arezzo,51024,MONTERCHI,2017,12,22007.26796,0,2590.613559,0,0-0,926,356,3,0,T,3,#N/A,6735.727747,#N/A,48640.47991,#N/A,#N/A,1822,750205,4817917,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,66056,MONTEREALE,2017,12,159273.0349,0,7217.780534,0,0-0,2930,945,1,0,T,3,#N/A,2537.277698,#N/A,8268.375637,#N/A,#N/A,2812,847328,4717507,0,0
Nord,Triveneto,Pordenone,93027,MONTEREALEVALCELLIN,2017,12,70445.90485,0,6112.333281,0,0-0,2320,318,3,0,T,3,#N/A,210.620933,#N/A,1358.364274,#N/A,#N/A,4517,782040,5115372,0,0
Nord,Emilia Romagna e Marche,Bologna,37041,MONTERENZIO,2017,12,170539.5449,0,11804.10952,0,0-0,3068,207,3,0,T,3,#N/A,4432.431504,#N/A,12931.14198,#N/A,#N/A,5853,693447,4907859,0,0
Centro,Toscana e Umbria,Siena-Grosseto,52016,MONTERIGGIONI,2017,12,202570.8827,0,3524.244252,0,0-0,5167,274,3,0,NM,3,#N/A,902.9502235,#N/A,13059.64341,#N/A,#N/A,9264,680439,4804241,0,0
Nord,Emilia Romagna e Marche,Ancona-Macerata,42029,MONTEROBERTO,2017,12,11420.29326,0,3516.076654,0,0-0,1418,348,3,0,NM,3,#N/A,5878.432594,#N/A,15724.55107,#N/A,#N/A,3026,837715,4823203,0,0
Centro,Lazio. Abruzzo e Molise,Molise,94030,MONTERODUNI,2017,12,24481.47539,0,3091.658566,0,0-0,1232,468,1,0,T,3,#N/A,58.86823536,#N/A,104.2126058,#N/A,#N/A,2267,931448,4609368,0,0
Centro,Lazio. Abruzzo e Molise,Viterbo,56037,MONTEROMANO,2017,12,31883.08021,0,8580.432871,0,0-0,1173,230,3,0,NM,3,#N/A,3475.702664,#N/A,11935.52978,#N/A,#N/A,2007,739331,4690059,0,0
Centro,Toscana e Umbria,Siena-Grosseto,52017,MONTERONID'ARBIA,2017,12,167439.1279,0,16483.69762,0,0-0,4056,161,3,0,NM,3,#N/A,3709.396242,#N/A,8428.124624,#N/A,#N/A,8744,694157,4788133,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75048,MONTERONIDILECCE,2017,12,386202.5682,0,24104.66049,0,0-0,6261,35,5,0,NM,2,#N/A,3672.584854,#N/A,10608.73597,#N/A,#N/A,13881,1272928,4502958,0,0
Centro,Lazio. Abruzzo e Molise,Viterbo,56038,MONTEROSI,2017,12,169777.4283,0,5646.03769,0,0-0,1943,276,3,0,NM,3,#N/A,953.2557444,#N/A,11488.44968,#N/A,#N/A,3868,772397,4675722,0,0
Nord,Piemonte e Liguria,La Spezia,11019,MONTEROSSOALMARE,2017,12,67509.74209,0,3333.270963,0,0-0,1928,12,4,1,T,3,#N/A,885.9408452,#N/A,8624.840777,#N/A,#N/A,1481,552900,4889952,0,0
Sud,Sicilia,Siracusa-Ragusa,88007,MONTEROSSOALMO,2017,12,93218.29185,0,3215.509051,0,0-0,1688,691,3,0,T,3,#N/A,287.001189,#N/A,27216.16177,#N/A,#N/A,3183,1010617,4119070,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4139,MONTEROSSOGRANA,2017,12,72044.92278,0,5465.162522,0,0-0,784,720,1,0,T,3,#N/A,9663.932556,#N/A,21008.11131,#N/A,#N/A,536,364891,4916482,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,58065,MONTEROTONDO,2017,12,680198.143,0,76552.51929,1,0-1,17921,165,3,0,NM,2,#N/A,461.6590695,#N/A,1458.284823,#N/A,#N/A,39502,799796,4663837,0,0
Centro,Toscana e Umbria,Siena-Grosseto,53027,MONTEROTONDOMARITTI,2017,12,38938.65378,0,2880.489034,0,0-0,913,539,4,0,T,3,#N/A,5235.923612,#N/A,12963.30276,#N/A,#N/A,1414,647774,4776101,0,0
Centro,Lazio. Abruzzo e Molise,Latina,59015,MONTESANBIAGIO,2017,12,169912.0991,0,15942.85414,0,0-0,2659,133,3,0,T,3,#N/A,192.8441846,#N/A,681.7827242,#N/A,#N/A,6144,861171,4588540,0,0
Centro,Campania,Salerno-Sala Consilina,65075,MONTESANGIACOMO,2017,12,9017.414018,0,2914.644444,0,0-0,891,668,1,0,T,3,#N/A,1073.616706,#N/A,15331.25666,#N/A,#N/A,1630,1053289,4485525,0,0
Centro,Lazio. Abruzzo e Molise,Frosinone,60044,MONTESANGIOVANNIC,2017,12,206452.7053,0,17786.35524,0,0-0,4802,438,3,0,P,3,#N/A,1203.103167,#N/A,4228.047685,#N/A,#N/A,12882,876288,4621328,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,57043,MONTESANGIOVANNII,2017,12,17706.33235,0,3818.723283,0,0-0,482,728,1,0,T,3,#N/A,3170.820316,#N/A,21684.70451,#N/A,#N/A,752,811131,4691914,0,0
Nord,Emilia Romagna e Marche,Ancona-Macerata,43031,MONTESANGIUSTO,2017,12,63811.5637,0,14378.09088,0,0-0,3195,236,4,0,NM,2,#N/A,2584.672592,#N/A,4503.602486,#N/A,#N/A,8071,872119,4797552,0,0
Nord,Emilia Romagna e Marche,Ancona-Macerata,43032,MONTESANMARTINO,2017,12,50388.06367,0,6941.567222,0,0-0,403,603,3,0,T,3,#N/A,4861.742125,#N/A,10101.24495,#N/A,#N/A,792,860643,4773783,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75049,MONTESANOSALENTINO,2017,12,37078.64585,0,3738.680823,0,0-0,1210,106,5,0,NM,2,#N/A,30.20283436,#N/A,1109.389646,#N/A,#N/A,2677,1295885,4467973,0,0
Centro,Campania,Salerno-Sala Consilina,65076,MONTESANOSULLAMARC,2017,12,137078.4095,0,17361.93715,0,0-0,2939,850,3,0,T,3,#N/A,4724.956103,#N/A,15730.33108,#N/A,#N/A,6781,1072233,4479111,0,0
Nord,Emilia Romagna e Marche,Bologna,37042,MONTESANPIETRO,2017,12,392545.0618,0,20060.66001,0,0-0,5236,112,3,0,T,3,#N/A,6590.531722,#N/A,16219.70731,#N/A,#N/A,10820,670880,4921629,0,0
Centro,Toscana e Umbria,Arezzo,51025,MONTESANSAVINO,2017,12,122722.0208,0,9347.74157,0,0-0,4434,330,3,0,NM,3,#N/A,138.5539883,#N/A,4369.794106,#N/A,#N/A,8743,720981,4802804,0,0
Centro,Toscana e Umbria,Umbria,54032,MONTESANTAMARIATI,2017,12,59847.80327,0,1893.694704,0,0-0,698,688,3,0,T,3,#N/A,1079.90262,#N/A,4648.246822,#N/A,#N/A,1216,753420,4813294,0,0
Sud,Puglia e Basilicata,Foggia-Barletta,71033,MONTESANT'ANGELO,2017,12,380943.7988,0,15795.76313,0,0-0,7363,796,4,1,T,2,#N/A,726.5604584,#N/A,1219.582533,#N/A,#N/A,13098,1077704,4644317,0,0
Nord,Emilia Romagna e Marche,Ancona-Macerata,42030,MONTESANVITO,2017,12,35587.52851,0,3024.684263,0,0-0,3019,135,4,0,NM,2,#N/A,75.12297359,#N/A,13871.54526,#N/A,#N/A,6706,845035,4836834,0,0
Centro,Campania,Benevento,62043,MONTESARCHIO,2017,12,196567.6711,0,17438.41557,0,0-0,5472,300,1,0,NM,2,#N/A,731.0901923,#N/A,34867.92852,#N/A,#N/A,13198,974981,4562050,0,0
Sud,Puglia e Basilicata,Basilicata,77017,MONTESCAGLIOSO,2017,12,144562.5241,0,12598.51979,0,0-0,4548,352,5,0,NM,3,#N/A,2234.053507,#N/A,4936.200654,#N/A,#N/A,10102,1149950,4512568,0,0
Nord,Lombardia,Pavia,18097,MONTESCANO,2017,12,1090.132837,0,285.5689237,0,0-0,232,137,3,0,NM,3,#N/A,4257.227784,#N/A,11099.49794,#N/A,#N/A,383,523045,4986387,0,0
Centro,Toscana e Umbria,Livorno-Pisa,50020,MONTESCUDAIO,2017,12,43474.32647,0,4451.489369,0,0-0,1424,242,4,0,NM,3,#N/A,11505.8376,#N/A,24679.20177,#N/A,#N/A,1958,629206,4798931,0,0
Nord,Lombardia,Pavia,18098,MONTESEGALE,2017,12,5120.213095,0,267.74871,0,0-0,254,426,3,0,T,3,#N/A,787.0932899,#N/A,7956.785502,#N/A,#N/A,307,510167,4972530,0,0
Centro,Lazio. Abruzzo e Molise,Pescara-Chieti,68024,MONTESILVANO,2017,12,1076661.562,0,130444.2609,3,0-3,25373,5,4,1,NM,2,#N/A,4794.913843,#N/A,15380.00922,#N/A,#N/A,50413,922644,4717573,0,0
Centro,Toscana e Umbria,Firenze,48030,MONTESPERTOLI,2017,12,244206.5341,0,5561.243174,0,0-0,6515,257,3,0,NM,3,#N/A,1608.656646,#N/A,3269.79601,#N/A,#N/A,13195,666900,4834998,0,0
Nord,Piemonte e Liguria,Ivrea,1162,MONTEUDAPO,2017,12,6349.722264,0,3497.662433,0,0-0,408,177,3,0,NM,3,#N/A,2339.787065,#N/A,18301.86348,#N/A,#N/A,901,422719,5001675,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4140,MONTEUROERO,2017,12,5601.520645,0,559.8517121,0,0-0,888,395,3,0,NM,3,#N/A,1199.86208,#N/A,5397.776842,#N/A,#N/A,1667,414033,4960572,0,0
Sud,Sicilia,Agrigento,84025,MONTEVAGO,2017,12,214937.0377,0,13009.20147,0,0-0,1329,380,3,0,NM,3,#N/A,16284.54887,#N/A,39580.52826,#N/A,#N/A,3015,848451,4178754,0,0
Centro,Toscana e Umbria,Arezzo,51026,MONTEVARCHI,2017,12,301738.4548,0,5566.712989,0,0-0,11306,144,3,0,NM,2,#N/A,3862.502681,#N/A,9021.545913,#N/A,#N/A,23971,706366,4819756,0,0
Nord,Lombardia,Como-Lecco,97053,MONTEVECCHIA,2017,12,138581.478,0,3360.001283,0,0-0,1241,479,3,0,NM,2,#N/A,58.12417686,#N/A,148.7638992,#N/A,#N/A,2480,529139,5061527,0,0
Centro,Campania,Avellino,64060,MONTEVERDE,2017,12,30684.252,0,3672.152025,0,0-0,671,740,1,0,T,3,#N/A,23634.35148,#N/A,57069.56396,#N/A,#N/A,831,1049770,4561005,0,0
Centro,Toscana e Umbria,Livorno-Pisa,50021,MONTEVERDIMARITTIMO,2017,12,25489.14053,0,4584.695466,0,0-0,792,364,3,0,T,3,#N/A,8527.799242,#N/A,21633.48592,#N/A,#N/A,778,639520,4782682,0,0
Nord,Triveneto,Vicenza,24066,MONTEVIALE,2017,12,27228.48095,0,5577.726871,0,0-0,1309,157,3,0,NM,3,#N/A,544.899721,#N/A,1640.605733,#N/A,#N/A,2600,692844,5048416,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4141,MONTEZEMOLO,2017,12,39910.99545,0,1713.413542,0,0-0,229,741,1,0,T,3,#N/A,8980.053341,#N/A,16604.68003,#N/A,#N/A,270,431102,4914728,0,0
Nord,Emilia Romagna e Marche,Forli'-Ravenna,40028,MONTIANO,2017,12,20584.72862,0,1624.01547,0,0-0,762,159,3,0,NM,3,#N/A,954.1350766,#N/A,9900.706692,#N/A,#N/A,1701,764241,4885508,0,0
Nord,Lombardia,Brescia-Breno,17112,MONTICELLIBRUSATI,2017,12,1876.206265,0,50.78760889,0,0-0,1974,283,3,0,T,2,#N/A,3896.542102,#N/A,9266.624352,#N/A,#N/A,4401,585617,5054268,0,0
Nord,Emilia Romagna e Marche,Piacenza-Parma,33027,MONTICELLID'ONGINA,2017,12,299268.9404,0,13465.99294,0,0-0,2617,40,5,0,NM,3,#N/A,659.4683033,#N/A,5214.97333,#N/A,#N/A,5428,573178,4993494,0,0
Nord,Lombardia,Pavia,18099,MONTICELLIPAVESE,2017,12,17580.56817,0,3446.429319,0,0-0,331,53,5,0,NM,3,#N/A,305.7686539,#N/A,10766.07861,#N/A,#N/A,711,540729,4995659,0,0
Nord,Lombardia,Como-Lecco,97054,MONTICELLOBRIANZA,2017,12,25870.16726,0,3049.632562,0,0-0,1936,406,3,0,NM,2,#N/A,6.126849957,#N/A,140.1242013,#N/A,#N/A,4217,524181,5062457,0,0
Nord,Triveneto,Vicenza,24067,MONTICELLOCONTEOTT,2017,12,233308.7255,0,5299.731538,0,0-0,3996,42,5,0,NM,2,#N/A,889.5419341,#N/A,2665.574039,#N/A,#N/A,9156,701411,5053214,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4142,MONTICELLOD'ALBA,2017,12,34513.46786,0,3004.042515,0,0-0,1044,320,3,0,NM,3,#N/A,632.4451726,#N/A,2593.190711,#N/A,#N/A,2216,416598,4951775,0,0
Nord,Lombardia,Brescia-Breno,17113,MONTICHIARI,2017,12,452409.8203,0,42068.17836,1,0-1,10723,104,5,0,NM,2,#N/A,2868.183466,#N/A,11796.98978,#N/A,#N/A,23734,608208,5029759,0,0
Centro,Toscana e Umbria,Siena-Grosseto,52018,MONTICIANO,2017,12,109471.5805,0,8796.651463,0,0-0,1117,375,3,0,T,3,#N/A,1125.739499,#N/A,11350.50747,#N/A,#N/A,1505,681067,4776553,0,0
Centro,Toscana e Umbria,Siena-Grosseto,53017,MONTIERI,2017,12,73810.88196,0,4479.556205,0,0-0,1255,704,4,0,T,3,#N/A,1671.120088,#N/A,8785.39324,#N/A,#N/A,1147,664116,4776693,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5121,MONTIGLIOMONFERRATO,2017,12,40741.74045,0,774.7337883,0,0-0,1158,321,3,0,NM,3,#N/A,654.8106496,#N/A,1125.172959,#N/A,#N/A,1687,429876,4990027,0,0
Centro,Toscana e Umbria,Lucca-Massa,45011,MONTIGNOSO,2017,12,266782.0685,0,35446.18696,1,0-1,6269,130,2,1,P,2,#N/A,1836.107044,#N/A,5394.648828,#N/A,#N/A,10226,593981,4874015,0,0
Nord,Lombardia,Brescia-Breno,17114,MONTIRONE,2017,12,18915.01329,0,9554.307547,0,0-0,2179,100,5,0,NM,2,#N/A,220674.272,#N/A,371486.4059,#N/A,#N/A,5044,596501,5033374,0,0
Nord,Lombardia,Lodi-Cremona,19059,MONTODINE,2017,12,24436.12257,0,2544.726509,0,0-0,1074,67,5,0,NM,3,#N/A,3639.539236,#N/A,6713.508342,#N/A,#N/A,2606,554994,5014234,0,0
Nord,Piemonte e Liguria,Genova,10039,MONTOGGIO,2017,12,62462.53504,0,24196.43459,0,0-0,1655,438,1,0,T,3,#N/A,3788.521073,#N/A,6633.578731,#N/A,#N/A,2062,504134,4928519,0,0
Centro,Toscana e Umbria,Umbria,54033,MONTONE,2017,12,26115.42571,0,2380.335038,0,0-0,825,482,3,0,T,3,#N/A,715.179058,#N/A,5169.234852,#N/A,#N/A,1663,771486,4807629,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,57044,MONTOPOLIDISABINA,2017,12,74161.95944,0,6310.286154,0,0-0,2172,331,3,0,NM,3,#N/A,2069.15936,#N/A,24549.70359,#N/A,#N/A,4222,802714,4681471,0,0
Centro,Toscana e Umbria,Livorno-Pisa,50022,MONTOPOLIINVALD'A,2017,12,62413.73819,0,10717.37349,0,0-0,4773,98,3,0,NM,2,#N/A,1988.991341,#N/A,6936.190807,#N/A,#N/A,11167,640204,4836507,0,0
Nord,Lombardia,Como-Lecco,13157,MONTORFANO,2017,12,8415.249729,0,502.6785266,0,0-0,1172,414,3,0,NM,2,#N/A,396.5164162,#N/A,1266.405191,#N/A,#N/A,2619,511480,5069932,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,67028,MONTORIOALVOMANO,2017,12,703538.153,0,69006.69832,1,0-1,3730,263,1,0,T,2,#N/A,22.79009715,#N/A,114.3093801,#N/A,#N/A,8201,879909,4725370,0,0
Centro,Lazio. Abruzzo e Molise,Molise,70047,MONTORIONEIFRENTAN,2017,12,7509.391881,0,241.3153931,0,0-0,341,654,3,0,P,3,#N/A,42.42751859,#N/A,82.88538514,#N/A,#N/A,466,994361,4641605,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,58066,MONTORIOROMANO,2017,12,84439.24819,0,6371.617389,0,0-0,1080,575,3,0,P,3,#N/A,841.386269,#N/A,2329.55302,#N/A,#N/A,2035,814102,4672208,0,0
Nord,Triveneto,Vicenza,24068,MONTORSOVICENTINO,2017,12,28375.97659,0,4338.331012,0,0-0,1318,112,3,0,NM,2,#N/A,1514.931626,#N/A,9048.524962,#N/A,#N/A,3179,684135,5040467,0,0
Centro,Sardegna,Nuoro-Oristano,95085,MONTRESTA,2017,12,6989.379897,0,2917.168974,0,0-0,346,410,4,0,T,3,#N/A,547.3755792,#N/A,2239.260033,#N/A,#N/A,535,458044,4471136,0,0
Nord,Lombardia,Pavia,18100,MONTU'BECCARIA,2017,12,25662.27601,0,6031.251309,0,0-0,1067,277,3,0,NM,3,#N/A,4153.503853,#N/A,7037.329343,#N/A,#N/A,1722,525330,4986565,0,0
Nord,Lombardia,Varese,12104,MONVALLE,2017,12,24304.23986,0,4857.79024,0,0-0,1018,226,3,0,NM,2,#N/A,3505.996978,#N/A,8177.269788,#N/A,#N/A,1944,470634,5077805,0,0
Nord,Lombardia,Mantova,20036,MONZAMBANO,2017,12,193172.278,0,8372.67888,0,0-0,2189,88,3,0,NM,3,#N/A,2161.635578,#N/A,5132.150784,#N/A,#N/A,4837,630660,5026672,0,0
Nord,Emilia Romagna e Marche,Bologna,37044,MONZUNO,2017,12,307931.3409,0,28265.38337,1,0-1,3749,621,1,0,T,3,#N/A,11745.9295,#N/A,73641.69548,#N/A,#N/A,6133,679666,4905971,0,0
Sud,Calabria,Cosenza-Castrovillari,78083,MORANOCALABRO,2017,12,115248.5831,0,32540.45263,1,0-1,2224,694,1,0,T,3,#N/A,13000.29184,#N/A,27442.86958,#N/A,#N/A,4615,1108498,4436963,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6109,MORANOSULPO,2017,12,43448.33849,0,3751.006471,0,0-0,672,123,5,0,NM,3,#N/A,685.144374,#N/A,3114.052117,#N/A,#N/A,1511,449391,5002565,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5079,MORANSENGO,2017,12,1935.827241,0,308.2896961,0,0-0,137,400,3,0,NM,3,#N/A,39.99848889,#N/A,983.3859886,#N/A,#N/A,212,423899,4996829,0,0
Nord,Triveneto,Udine-Monfalcone,31013,MORARO,2017,12,12875.40589,0,544.4075269,0,0-0,361,44,5,0,NM,3,#N/A,49.57298126,#N/A,175.5141868,#N/A,#N/A,767,848911,5095991,0,0
Nord,Lombardia,Varese,12105,MORAZZONE,2017,12,26950.3086,0,3399.948262,0,0-0,1859,432,3,0,NM,2,#N/A,714.1632683,#N/A,2550.726824,#N/A,#N/A,4303,487180,5067938,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6110,MORBELLO,2017,12,251.3012789,0,525.6963026,0,0-0,563,402,3,0,T,3,#N/A,524.7039773,#N/A,9065.497583,#N/A,#N/A,408,462113,4938295,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75050,MORCIANODILEUCA,2017,12,135497.5748,0,4379.0205,0,0-0,2672,130,5,1,NM,2,#N/A,107.7164905,#N/A,294.9616768,#N/A,#N/A,3416,1296810,4452692,0,0
Nord,Emilia Romagna e Marche,Rimini,99011,MORCIANODIROMAGNA,2017,12,34965.01538,0,5613.664302,0,0-0,3107,83,4,0,NM,2,#N/A,3391.331901,#N/A,6433.553862,#N/A,#N/A,6892,793419,4868960,0,0
Centro,Campania,Benevento,62044,MORCONE,2017,12,146596.9543,0,21398.80955,0,0-0,2316,600,1,0,T,3,#N/A,9699.89803,#N/A,32601.48392,#N/A,#N/A,5042,976478,4593256,0,0
Nord,Lombardia,Bergamo,16140,MORENGO,2017,12,10520.97026,0,173.5985813,0,0-0,1131,126,5,0,NM,2,#N/A,313.8679701,#N/A,5515.779767,#N/A,#N/A,2581,555369,5043463,0,0
Centro,Sardegna,Sassari-Olbia,90042,MORES,2017,12,19310.0811,0,2548.736057,0,0-0,1053,366,3,0,NM,3,#N/A,457.0425501,#N/A,1241.326016,#N/A,#N/A,1945,487031,4489713,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4143,MORETTA,2017,12,54847.80352,0,2105.161239,0,0-0,1971,262,5,0,NM,3,#N/A,3288.414217,#N/A,15335.67089,#N/A,#N/A,4237,384447,4958126,0,0
Nord,Emilia Romagna e Marche,Piacenza-Parma,33028,MORFASSO,2017,12,127070.7818,0,7226.096634,0,0-0,1181,631,1,0,T,3,#N/A,629.5246842,#N/A,4560.314378,#N/A,#N/A,1105,557244,4953040,0,0
Nord,Triveneto,Treviso,26047,MORGANO,2017,12,88560.0467,0,6123.025409,0,0-0,1865,23,5,0,NM,3,#N/A,887.6092245,#N/A,4199.155725,#N/A,#N/A,4362,741993,5059236,0,0
Centro,Sardegna,Nuoro-Oristano,95030,MORGONGIORI,2017,12,46224.52377,0,1971.361135,0,0-0,355,351,3,0,T,3,#N/A,3419.748149,#N/A,7259.202895,#N/A,#N/A,777,478142,4400752,0,0
